comment_text,label
"""

 JetStreamer sad reality 

That guy is a gay, a homosexual, a passive one, very insecure in himself and he's a racist who hates Serbia and that's why he keeps deleting this article. I also heard he's got some Ukrainian uncestry which is hard to believe, given how stupid he is, Ukrainian people are not like that or closed minded. To top this beautiful cake, all while being gay, he is Roman Catholic LOL. I would like to ask the pope what he thinks of that. Maybe he would give him a few Durex or two. The retard is still using the outdated Mozilla, he thinks that he knows """"british english"""" while at the same time he consider himself a fan of aviation, in which he's obviously clueless... That is the sad picture of our JetStream user. Sorry paw, Wikipedia is not the platform to vent your frustrations and diseases, now fuck off from here once and for good.""",1
"How much does it cost to buy your way into the inner circle, where you can do whatever the fuck you want to and anyone who complains gets banned? I have as much disposable income as these other jerks.
I think what I shall do, as the owner of HTTP://WWW.CLANYOUNG.INFO is to invoke copywrite and remove my contributions...",1
"""

@POD. So where is YOUR reliable source for only twelve constellations? Here's what Wikipedia has to say, """"Taking the current constellation boundaries as defined in 1930 by the International Astronomical Union, the ecliptic itself passes through an additional thirteenth constellation, Ophiuchus, situated between Scorpius and Sagittarius."""" I am responding to your harassment, deceitfulness and hatefulness since I first appeared here. So do I risk another block by expressing myself, honestly. Hmmmmm. Yea, might as well, since I'm outta here anyway. You are a hypocritical piece of shhhitt! ~M~ """,1
"Amandajm: Ignorant Muslim & Disgusting Anti-white Racist
Reading back on racist, Amandajm - I've come to realize that in addition to his muslim name, he veritably hates white people. He deletes info about european history even if such info is based upon accurate inferences. Why he does this should be the subject of debate. My theory is that he's jealous of white culture and history being that he's muslim. Also, it's important to note that muslims of his poor ilk who exhibit such hatred additionally exude homosexual frustrations. This is well documented in psychiatric circles. Why a dirty, white-hating muslim should possess the reponsibility of writing an article on a culture and history not his own is WAY beyond me. If he wants to write about muslim history, he should. But, he shouldn't be given the chance to write about something he obviously knows nothing about and DOES NOT pertain to him. This guy IS NOT european. Honestly, he doesn't deserve to be on wiki at all. 'Stay on your side of the fence', is a motto I always quote.

To that, yesterday I followed up by sending emails to Homeland Security and the FBI Counter-terrorism Division for investigation into who he is and what his motives are. (No, I've not gone off the deep end). I received an automatic response email from the FBI stating that they will look into the matter, and will definitley be following up. Racist muslims of this type are tricky and can pose a risk to the US. Also, I sent an email to wiki complaining about this enemy of europeans and americans. I got an email back from wiki stating that he will be reviewed - thank god! His place in wiki - and in the US - shouldn't be secure.",1
"""

 THE BOSTON RED SOX 

""""The Red Sox are the greatest team in baseball.""""
                      -Fattyjwoods

""""The New York Yankees are the worst team and baseball their uniforms are gay, I mean pinstripes!?!? What a gay uniform!""""
                                                                              -Fattyjwoods""",1
"""

I've pretty much given up on this page, I tried for months and months to improve it, and was progressing well. But too many people either vandalize the page. Or too many """"bros"""" that think they know everything about KMK come and post worthless crap, and put in unrefrenced """"facts."""" It's impossible to keep up with all the idiots who destroy the page. So good luck to anyone who tries to fix this page.  """,1
"""

I haven't asked for """"sanctions"""" against  it is not my job to decide is he has to be sanctioned or not; I have just reported his actions and abuse against my person.
Unfortunately I cannot see if it was """"archived"""" with criticism against me; I want to read it; where is it? why was it erased?? is this the way WP admins protect each other? are you also protecting  here?? 

The thread I started on the talk page CLEARLY states what  is doing on that page and CLEARLY states why there is not """"vandalism"""" on that page; then I'm asking you: are you teaming up with  when protecting that page and avoiding ME to edit adding the information I have clearly supported all this time?

I'm not asking ANYTHING but I just not to be HARASSED, BANNED, ERASED; I have added the necessary independent SUPPORT for editing that page; And you cannot call that DISRUPTIVE because it is not; What do you know about PXE in order to know if what I'm editing is or not disruptive? 
YOU ARE DEFINITELY THREATENING ME WITH MORE BLOCKING
you are part of this game; you are definatelly protrecting 
""",1
"Hey Dick 

As a Toho Co. Ltd. shareholder, you couldn't block me even if you tried.  Go ahead, delete it again.  I hope you understand this well and I recommend you keep yourself as an anonymous user.  Wikipedia is not recognized by academia or by me.  And quite frankly, in life, your non-profit nonsense that hogs Google search will be dismissed.  Now get a life and go block me again, loser.",1
"HEY DON'T DELETE RAPE SQUAD KILLERS!!!!!!!!!!!!!!!!!!1 

RAPE SQUAD KILLERS is a real squad formed by WoodysGamertag, A REPUTABLE CHANNEL ON YOUTUBE WITH THOUSANDS OF VIEWERS. HE HAS A LIVE PODCAST RIGHT NOW IF YOU WANT FURTHER PROOF.",1
"Again, not half-jokingly: how do I remove the picture of this drugged/fucked up face of a CIA analyst staring at me from the top of each page I open?",1
"""
 The various local government areas pages only list them.  I was thinking something like that.  These three paragraphs are from a couple of papers I wrote, they can be incorporated into the article.  

The states (and territories) run the majority of the government in Australia and devolve some of this power down to local government, local councils.  Because this devolution of power happens on a state by state basis, in different states, the local councils have different powers.  Though generally they provide water, sewerage and look after local roads, with the states looking after health, education, police and so on.

Tasmania, like the other states, has a constitution.  Unlike the Australian constitution the Tasmanian one is simply an act of parliament, as such to change it requires no more then a majority in the parliament, not a referendum.  This constitution (among other things) establishes local government in Part """"IVA - Local Government"""" (Tasmanian Constitution).  However, this part while establishing the fact that councils will exist, leaves open how they are operated and what their powers are.  Both the system and power of the councils being provided by the """"Parliament ... from time to time"""" (Tasmanian Constitution).  It is the """"Local Government Act 1993"""" (referred hereafter to as either the 'LGA' or 'the act') that currently provides for the creation of the various councils, the role of the councillors, what power the councils have and so on.  

The act requires that the various councils """"provide for the health, safety and welfare of the community"""", """"represent and promote the interests of the community"""", and """"provide for the peace, order and good government of the municipal area"""".  Generally the act permits councils to """"do anything necessary or convenient to perform its functions either within or outside its municipal area"""".  Specifically, the act provides for the various councils to have the following powers (among others): to charge land rates, """"service rates"""", special rates and to levy fines (in relation to by-laws); and, to make by-laws in respect to anything the council has power to do.
 I'm sure the other states have similar legislation.   (Fuck you!) """,1
